season,source_game_id,game_date,playerid,source_player_name,team,opponent,position,games_in_window,projected_value
20252026,172273,2026-03-04,16325.0,Jeffrey Truchon-Viel,ANA,NYI,F,28,0.1616696372251738
20252026,172287,2026-03-06,16325.0,Jeffrey Truchon-Viel,ANA,MTL,F,29,0.15957213655217325
20252026,172306,2026-03-08,16325.0,Jeffrey Truchon-Viel,ANA,STL,F,30,0.15712468069483654
20252026,172343,2026-03-14,16325.0,Jeffrey Truchon-Viel,ANA,OTT,F,33,0.15139663733933534
20252026,172359,2026-03-15,16325.0,Jeffrey Truchon-Viel,ANA,MTL,F,34,0.14785567395690719
20252026,172382,2026-03-18,16325.0,Jeffrey Truchon-Viel,ANA,PHI,F,35,0.14681247879292472
20252026,172417,2026-03-22,16325.0,Jeffrey Truchon-Viel,ANA,BUF,F,37,0.14140336891929212
20252026,172476,2026-03-30,16325.0,Jeffrey Truchon-Viel,ANA,TOR,F,40,0.1354527145168866
20252026,172490,2026-04-01,16325.0,Jeffrey Truchon-Viel,ANA,SJS,F,41,0.13376326178276918
20252026,172543,2026-04-07,16325.0,Jeffrey Truchon-Viel,ANA,NSH,F,44,0.12996894776139278
20252026,172558,2026-04-09,16325.0,Jeffrey Truchon-Viel,ANA,SJS,F,45,0.12802728266822644
20252026,171952,2026-01-03,16366.0,Hendrix Lapierre,WSH,CHI,F,60,0.09060314315749018
20252026,171963,2026-01-05,16366.0,Hendrix Lapierre,WSH,ANA,F,60,0.09108834802069837
20252026,171977,2026-01-07,16366.0,Hendrix Lapierre,WSH,DAL,F,60,0.09018327499557915
20252026,171994,2026-01-09,16366.0,Hendrix Lapierre,WSH,CHI,F,60,0.08801994520968362
20252026,172042,2026-01-15,16366.0,Hendrix Lapierre,WSH,SJS,F,60,0.0859449153820378
20252026,172061,2026-01-17,16366.0,Hendrix Lapierre,WSH,FLA,F,60,0.08529552254773536
20252026,172071,2026-01-19,16366.0,Hendrix Lapierre,WSH,COL,F,60,0.08402839428033061
20252026,172092,2026-01-21,16366.0,Hendrix Lapierre,WSH,VAN,F,60,0.08184270616654585
20252026,172106,2026-01-23,16366.0,Hendrix Lapierre,WSH,CGY,F,60,0.08109503122151843
20252026,172118,2026-01-24,16366.0,Hendrix Lapierre,WSH,EDM,F,60,0.08354564294108363
20252026,172164,2026-01-31,16366.0,Hendrix Lapierre,WSH,CAR,F,60,0.08160434640951693
20252026,172178,2026-02-02,16366.0,Hendrix Lapierre,WSH,NYI,F,60,0.08262980160770128
20252026,172189,2026-02-03,16366.0,Hendrix Lapierre,WSH,PHI,F,60,0.08335231569525892
20252026,172262,2026-03-03,16366.0,Hendrix Lapierre,WSH,UTA,F,60,0.08297157153206425
20252026,172290,2026-03-07,16366.0,Hendrix Lapierre,WSH,BOS,F,60,0.08315323117455216
20252026,172309,2026-03-09,16366.0,Hendrix Lapierre,WSH,CGY,F,60,0.0838391771944595
20252026,172344,2026-03-14,16366.0,Hendrix Lapierre,WSH,BOS,F,60,0.0852582731081431
20252026,172379,2026-03-18,16366.0,Hendrix Lapierre,WSH,OTT,F,60,0.08627483743846903
20252026,172484,2026-03-31,16366.0,Hendrix Lapierre,WSH,PHI,F,60,0.08180156285864917
20252026,172494,2026-04-02,16366.0,Hendrix Lapierre,WSH,NJD,F,60,0.08258743365087606
20252026,171936,2026-01-01,16381.0,Alexander Nikishin,CAR,MTL,D,38,0.13962550579183342
20252026,171953,2026-01-03,16381.0,Alexander Nikishin,CAR,COL,D,39,0.14266847766142857
20252026,171960,2026-01-04,16381.0,Alexander Nikishin,CAR,NJD,D,40,0.1418084733741869
20252026,171971,2026-01-06,16381.0,Alexander Nikishin,CAR,DAL,D,41,0.14021959344756976
20252026,171988,2026-01-08,16381.0,Alexander Nikishin,CAR,ANA,D,42,0.14066585307696097
20252026,172050,2026-01-16,16381.0,Alexander Nikishin,CAR,FLA,D,46,0.13737674282479495
20252026,172059,2026-01-17,16381.0,Alexander Nikishin,CAR,NJD,D,47,0.14084803277555105
20252026,172070,2026-01-19,16381.0,Alexander Nikishin,CAR,BUF,D,48,0.13988388201318278
20252026,172096,2026-01-22,16381.0,Alexander Nikishin,CAR,CHI,D,49,0.13998941749198074
20252026,172113,2026-01-24,16381.0,Alexander Nikishin,CAR,OTT,D,50,0.14107957772808424
20252026,172164,2026-01-31,16381.0,Alexander Nikishin,CAR,WSH,D,52,0.1396206298881177
20252026,172174,2026-02-01,16381.0,Alexander Nikishin,CAR,LAK,D,53,0.13737288743173776
20252026,172190,2026-02-03,16381.0,Alexander Nikishin,CAR,OTT,D,54,0.13859330183476523
20252026,172242,2026-02-28,16381.0,Alexander Nikishin,CAR,DET,D,57,0.13417150548754564
20252026,172257,2026-03-02,16381.0,Alexander Nikishin,CAR,SEA,D,58,0.13489185389948824
20252026,172272,2026-03-04,16381.0,Alexander Nikishin,CAR,VAN,D,59,0.13420801418023123
20252026,172286,2026-03-06,16381.0,Alexander Nikishin,CAR,EDM,D,60,0.1334808011094749
20252026,172298,2026-03-07,16381.0,Alexander Nikishin,CAR,CGY,D,60,0.13421906180995336
20252026,172318,2026-03-10,16381.0,Alexander Nikishin,CAR,PIT,D,60,0.13858715195335947
20252026,172349,2026-03-14,16381.0,Alexander Nikishin,CAR,TBL,D,60,0.1453988953368877
20252026,172370,2026-03-17,16381.0,Alexander Nikishin,CAR,CBJ,D,60,0.14548130796482384
20252026,172378,2026-03-18,16381.0,Alexander Nikishin,CAR,PIT,D,60,0.1452164230789998
20252026,172421,2026-03-24,16381.0,Alexander Nikishin,CAR,MTL,D,60,0.15616985648499346
20252026,172469,2026-03-29,16381.0,Alexander Nikishin,CAR,MTL,D,60,0.1576351860471319
20252026,172485,2026-03-31,16381.0,Alexander Nikishin,CAR,CBJ,D,60,0.1557073589098264
20252026,172497,2026-04-02,16381.0,Alexander Nikishin,CAR,CBJ,D,60,0.15720348585583868
20252026,172537,2026-04-07,16381.0,Alexander Nikishin,CAR,BOS,D,60,0.16165715644836842
20252026,172555,2026-04-09,16381.0,Alexander Nikishin,CAR,CHI,D,60,0.16641342397008102
20252026,172569,2026-04-11,16381.0,Alexander Nikishin,CAR,UTA,D,60,0.16630690986387883
20252026,171935,2026-01-01,16542.0,Moritz Seider,DET,PIT,D,60,0.20352369017319458
20252026,171944,2026-01-03,16542.0,Moritz Seider,DET,PIT,D,60,0.20742192508175084
20252026,171964,2026-01-05,16542.0,Moritz Seider,DET,OTT,D,60,0.20147944978948945
20252026,171984,2026-01-08,16542.0,Moritz Seider,DET,VAN,D,60,0.20138456080561157
20252026,172049,2026-01-16,16542.0,Moritz Seider,DET,SJS,D,60,0.20732702958758084
20252026,172068,2026-01-18,16542.0,Moritz Seider,DET,OTT,D,60,0.20714992006822994
20252026,172088,2026-01-21,16542.0,Moritz Seider,DET,TOR,D,60,0.2041320144661587
20252026,172101,2026-01-22,16542.0,Moritz Seider,DET,MIN,D,60,0.20383425575882408
20252026,172115,2026-01-24,16542.0,Moritz Seider,DET,WPG,D,60,0.20413030137408306
20252026,172183,2026-02-02,16542.0,Moritz Seider,DET,COL,D,60,0.2097877056229924
20252026,172198,2026-02-04,16542.0,Moritz Seider,DET,UTA,D,60,0.2092097021003876
20252026,172242,2026-02-28,16542.0,Moritz Seider,DET,CAR,D,60,0.20614778253777677
20252026,172255,2026-03-02,16542.0,Moritz Seider,DET,NSH,D,60,0.20610425839308263
20252026,172270,2026-03-04,16542.0,Moritz Seider,DET,VGK,D,60,0.20241962153168236
20252026,172283,2026-03-06,16542.0,Moritz Seider,DET,FLA,D,60,0.2036257568949423
20252026,172305,2026-03-08,16542.0,Moritz Seider,DET,NJD,D,60,0.20469262526382856
20252026,172353,2026-03-14,16542.0,Moritz Seider,DET,DAL,D,60,0.21087457359466133
20252026,172363,2026-03-16,16542.0,Moritz Seider,DET,CGY,D,60,0.2132717556022533
20252026,172422,2026-03-24,16542.0,Moritz Seider,DET,OTT,D,60,0.21552492771451517
20252026,172483,2026-03-31,16542.0,Moritz Seider,DET,PIT,D,60,0.2114035513435695
20252026,172496,2026-04-02,16542.0,Moritz Seider,DET,PHI,D,60,0.209294746070432
20252026,172535,2026-04-07,16542.0,Moritz Seider,DET,CBJ,D,60,0.20216851755326587
20252026,172550,2026-04-09,16542.0,Moritz Seider,DET,PHI,D,60,0.2010927480442143
20252026,171942,2026-01-02,16587.0,Drew O'Connor,VAN,SEA,F,60,0.12474501313928606
20252026,171956,2026-01-03,16587.0,Drew O'Connor,VAN,BOS,F,60,0.1268480674425596
20252026,171967,2026-01-06,16587.0,Drew O'Connor,VAN,BUF,F,60,0.12888633183636844
20252026,171984,2026-01-08,16587.0,Drew O'Connor,VAN,DET,F,60,0.1289116880306036
20252026,172002,2026-01-10,16587.0,Drew O'Connor,VAN,TOR,F,60,0.13053008589177711
20252026,172043,2026-01-15,16587.0,Drew O'Connor,VAN,CBJ,F,60,0.12704555393370565
20252026,172064,2026-01-17,16587.0,Drew O'Connor,VAN,EDM,F,60,0.12720849526389086
20252026,172078,2026-01-19,16587.0,Drew O'Connor,VAN,NYI,F,60,0.12436042314164159
20252026,172092,2026-01-21,16587.0,Drew O'Connor,VAN,WSH,F,60,0.12713420665337305
20252026,172107,2026-01-23,16587.0,Drew O'Connor,VAN,NJD,F,60,0.1290255042582229
20252026,172122,2026-01-25,16587.0,Drew O'Connor,VAN,PIT,F,60,0.12970122099080483
20252026,172169,2026-01-31,16587.0,Drew O'Connor,VAN,TOR,F,60,0.13129530637376427
20252026,172184,2026-02-02,16587.0,Drew O'Connor,VAN,UTA,F,60,0.13221145319747885
20252026,172246,2026-02-28,16587.0,Drew O'Connor,VAN,SEA,F,60,0.13498173789188722
20252026,172256,2026-03-02,16587.0,Drew O'Connor,VAN,DAL,F,60,0.1337338926125465
20252026,172272,2026-03-04,16587.0,Drew O'Connor,VAN,CAR,F,60,0.13414057523386275
20252026,172285,2026-03-06,16587.0,Drew O'Connor,VAN,CHI,F,60,0.1355945395112332
20252026,172296,2026-03-07,16587.0,Drew O'Connor,VAN,WPG,F,60,0.1398402809833776
20252026,172355,2026-03-14,16587.0,Drew O'Connor,VAN,SEA,F,60,0.14159991635746502
20252026,172374,2026-03-17,16587.0,Drew O'Connor,VAN,FLA,F,60,0.14449037016312372
20252026,172449,2026-03-26,16587.0,Drew O'Connor,VAN,LAK,F,60,0.15344654770284047
20252026,172475,2026-03-30,16587.0,Drew O'Connor,VAN,VGK,F,60,0.15285153876902832
20252026,172488,2026-04-01,16587.0,Drew O'Connor,VAN,COL,F,60,0.15426419762874172
20252026,172499,2026-04-02,16587.0,Drew O'Connor,VAN,MIN,F,60,0.147753003122509
20252026,172542,2026-04-07,16587.0,Drew O'Connor,VAN,VGK,F,60,0.14821605214689354
20252026,172560,2026-04-09,16587.0,Drew O'Connor,VAN,LAK,F,60,0.14510608285965373
20252026,172575,2026-04-11,16587.0,Drew O'Connor,VAN,SJS,F,60,0.14287303166264967
20252026,172291,2026-03-07,16597.0,Adam Edström,NYR,NJD,F,60,0.071180840916171
20252026,172308,2026-03-09,16597.0,Adam Edström,NYR,PHI,F,60,0.07071915715086856
20252026,172346,2026-03-14,16597.0,Adam Edström,NYR,MIN,F,60,0.07267345467762568
20252026,172365,2026-03-16,16597.0,Adam Edström,NYR,LAK,F,60,0.07053288344553856
20252026,172377,2026-03-18,16597.0,Adam Edström,NYR,NJD,F,60,0.0700314366607674
20252026,172419,2026-03-23,16597.0,Adam Edström,NYR,OTT,F,60,0.0698887223343441
20252026,171950,2026-01-03,16651.0,Tyler Kleven,OTT,WPG,D,60,0.030443546211507078
20252026,171964,2026-01-05,16651.0,Tyler Kleven,OTT,DET,D,60,0.030098817091443797
20252026,171980,2026-01-07,16651.0,Tyler Kleven,OTT,UTA,D,60,0.03092767292391042
20252026,171991,2026-01-08,16651.0,Tyler Kleven,OTT,COL,D,60,0.030491210127386877
20252026,172037,2026-01-14,16651.0,Tyler Kleven,OTT,NYR,D,60,0.030913683210902942
20252026,172058,2026-01-17,16651.0,Tyler Kleven,OTT,MTL,D,60,0.03143825421109641
20252026,172082,2026-01-20,16651.0,Tyler Kleven,OTT,CBJ,D,60,0.02506852811847184
20252026,172098,2026-01-22,16651.0,Tyler Kleven,OTT,NSH,D,60,0.027333081108239045
20252026,172113,2026-01-24,16651.0,Tyler Kleven,OTT,CAR,D,60,0.027327196509660923
20252026,172121,2026-01-25,16651.0,Tyler Kleven,OTT,VGK,D,60,0.02750062945563489
20252026,172166,2026-01-31,16651.0,Tyler Kleven,OTT,NJD,D,60,0.02864075714528222
20252026,172177,2026-02-02,16651.0,Tyler Kleven,OTT,PIT,D,60,0.029590080235405977
20252026,172190,2026-02-03,16651.0,Tyler Kleven,OTT,CAR,D,60,0.029257351341155653
20252026,172239,2026-02-28,16651.0,Tyler Kleven,OTT,TOR,D,60,0.028678733777626225
20252026,172266,2026-03-03,16651.0,Tyler Kleven,OTT,EDM,D,60,0.02748098176134247
20252026,172281,2026-03-05,16651.0,Tyler Kleven,OTT,CGY,D,60,0.028152770999564765
20252026,172300,2026-03-07,16651.0,Tyler Kleven,OTT,SEA,D,60,0.028996702561511344
20252026,172311,2026-03-09,16651.0,Tyler Kleven,OTT,VAN,D,60,0.031135336255907992
20252026,172343,2026-03-14,16651.0,Tyler Kleven,OTT,ANA,D,60,0.031729573462833754
20252026,172358,2026-03-15,16651.0,Tyler Kleven,OTT,SJS,D,60,0.030315839374844736
20252026,172379,2026-03-18,16651.0,Tyler Kleven,OTT,WSH,D,60,0.03324742024515943
20252026,172419,2026-03-23,16651.0,Tyler Kleven,OTT,NYR,D,60,0.03408500213042344
20252026,172422,2026-03-24,16651.0,Tyler Kleven,OTT,DET,D,60,0.03616331928887232
20252026,172481,2026-03-31,16651.0,Tyler Kleven,OTT,FLA,D,60,0.03788374826390058
20252026,171949,2026-01-03,16654.0,Vincent Iorio,SJS,TBL,D,15,0.1417623498066565
20252026,171975,2026-01-06,16654.0,Vincent Iorio,SJS,CBJ,D,16,0.13957978524105263
20252026,171981,2026-01-07,16654.0,Vincent Iorio,SJS,LAK,D,17,0.13726829216798625
20252026,172000,2026-01-10,16654.0,Vincent Iorio,SJS,DAL,D,18,0.1346440994791553
20252026,172042,2026-01-15,16654.0,Vincent Iorio,SJS,WSH,D,20,0.1293644703155194
20252026,172253,2026-03-02,16654.0,Vincent Iorio,NYR,CBJ,D,23,0.12138147116729639
20252026,172275,2026-03-05,16654.0,Vincent Iorio,NYR,TOR,D,24,0.11886424646551497
20252026,171951,2026-01-03,16884.0,Simon Holmström,NYI,TOR,F,60,0.16781963452931872
20252026,171969,2026-01-06,16884.0,Simon Holmström,NYI,NJD,F,60,0.16454504005731216
20252026,171989,2026-01-08,16884.0,Simon Holmström,NYI,NSH,F,60,0.162057298170726
20252026,172032,2026-01-13,16884.0,Simon Holmström,NYI,WPG,F,60,0.16820619840199716
20252026,172047,2026-01-15,16884.0,Simon Holmström,NYI,EDM,F,60,0.1665968725785061
20252026,172056,2026-01-17,16884.0,Simon Holmström,NYI,CGY,F,60,0.16109063843321886
20252026,172078,2026-01-19,16884.0,Simon Holmström,NYI,VAN,F,60,0.1623178794596616
20252026,172093,2026-01-21,16884.0,Simon Holmström,NYI,SEA,F,60,0.16183398631608534
20252026,172110,2026-01-24,16884.0,Simon Holmström,NYI,BUF,F,60,0.16604258202858208
20252026,172167,2026-01-31,16884.0,Simon Holmström,NYI,NSH,F,60,0.17465494032730797
20252026,172178,2026-02-02,16884.0,Simon Holmström,NYI,WSH,F,60,0.16972972979030754
20252026,172188,2026-02-03,16884.0,Simon Holmström,NYI,PIT,F,60,0.17024865638015288
20252026,172237,2026-02-28,16884.0,Simon Holmström,NYI,CBJ,F,60,0.16100733154674424
20252026,172248,2026-03-01,16884.0,Simon Holmström,NYI,FLA,F,60,0.1638313266663031
20252026,172273,2026-03-04,16884.0,Simon Holmström,NYI,ANA,F,60,0.1633820012632128
20252026,172282,2026-03-05,16884.0,Simon Holmström,NYI,LAK,F,60,0.16398339282470104
20252026,172299,2026-03-07,16884.0,Simon Holmström,NYI,SJS,F,60,0.16622990682252978
20252026,172341,2026-03-13,16884.0,Simon Holmström,NYI,LAK,F,60,0.16993751480978486
20252026,172351,2026-03-14,16884.0,Simon Holmström,NYI,CGY,F,60,0.1701706078895268
20252026,172368,2026-03-17,16884.0,Simon Holmström,NYI,TOR,F,60,0.17508020759199877
20252026,172414,2026-03-22,16884.0,Simon Holmström,NYI,CBJ,F,60,0.17884528616671003
20252026,172424,2026-03-24,16884.0,Simon Holmström,NYI,CHI,F,60,0.1788349942885752
20252026,172505,2026-04-03,16884.0,Simon Holmström,NYI,PHI,F,60,0.17949953531317078
20252026,172552,2026-04-09,16884.0,Simon Holmström,NYI,TOR,F,60,0.18015693473417702
20252026,172562,2026-04-11,16884.0,Simon Holmström,NYI,OTT,F,60,0.18348606157281272
20252026,171971,2026-01-06,17051.0,Seth Jarvis,CAR,DAL,F,60,0.33257971138985465
20252026,171988,2026-01-08,17051.0,Seth Jarvis,CAR,ANA,F,60,0.3353372984131861
20252026,172050,2026-01-16,17051.0,Seth Jarvis,CAR,FLA,F,60,0.3350823059708516
20252026,172059,2026-01-17,17051.0,Seth Jarvis,CAR,NJD,F,60,0.3347629819608778
20252026,172096,2026-01-22,17051.0,Seth Jarvis,CAR,CHI,F,60,0.3309774971128517
20252026,172113,2026-01-24,17051.0,Seth Jarvis,CAR,OTT,F,60,0.3309127106105843
20252026,172164,2026-01-31,17051.0,Seth Jarvis,CAR,WSH,F,60,0.32256627693291257
20252026,172174,2026-02-01,17051.0,Seth Jarvis,CAR,LAK,F,60,0.3206053996713279
20252026,172190,2026-02-03,17051.0,Seth Jarvis,CAR,OTT,F,60,0.31904098530894986
20252026,172242,2026-02-28,17051.0,Seth Jarvis,CAR,DET,F,60,0.32416638499028944
20252026,172257,2026-03-02,17051.0,Seth Jarvis,CAR,SEA,F,60,0.3260586314155656
20252026,172272,2026-03-04,17051.0,Seth Jarvis,CAR,VAN,F,60,0.3226193906732462
20252026,172286,2026-03-06,17051.0,Seth Jarvis,CAR,EDM,F,60,0.3159723492696568
20252026,172298,2026-03-07,17051.0,Seth Jarvis,CAR,CGY,F,60,0.31220870053861416
20252026,172349,2026-03-14,17051.0,Seth Jarvis,CAR,TBL,F,60,0.31643842653382614
20252026,172370,2026-03-17,17051.0,Seth Jarvis,CAR,CBJ,F,60,0.31378000680494544
20252026,172378,2026-03-18,17051.0,Seth Jarvis,CAR,PIT,F,60,0.3085354757090762
20252026,172421,2026-03-24,17051.0,Seth Jarvis,CAR,MTL,F,60,0.2990219140473878
20252026,172469,2026-03-29,17051.0,Seth Jarvis,CAR,MTL,F,60,0.3007065075997106
20252026,172485,2026-03-31,17051.0,Seth Jarvis,CAR,CBJ,F,60,0.29678879512635437
20252026,172497,2026-04-02,17051.0,Seth Jarvis,CAR,CBJ,F,60,0.2935337595020651
20252026,172537,2026-04-07,17051.0,Seth Jarvis,CAR,BOS,F,60,0.2938798255085034
20252026,172569,2026-04-11,17051.0,Seth Jarvis,CAR,UTA,F,60,0.29637111050720477
20252026,171950,2026-01-03,17192.0,Stephen Halliday,OTT,WPG,F,15,0.20626790143216098
20252026,171964,2026-01-05,17192.0,Stephen Halliday,OTT,DET,F,16,0.2047988411811067
20252026,171980,2026-01-07,17192.0,Stephen Halliday,OTT,UTA,F,17,0.20395365959619743
20252026,172098,2026-01-22,17192.0,Stephen Halliday,OTT,NSH,F,18,0.20116271943379832
20252026,172121,2026-01-25,17192.0,Stephen Halliday,OTT,VGK,F,20,0.20074374195338018
20252026,172166,2026-01-31,17192.0,Stephen Halliday,OTT,NJD,F,21,0.20585501651254023
20252026,172177,2026-02-02,17192.0,Stephen Halliday,OTT,PIT,F,22,0.2034240716919305
20252026,172190,2026-02-03,17192.0,Stephen Halliday,OTT,CAR,F,23,0.20257411869695985
20252026,172239,2026-02-28,17192.0,Stephen Halliday,OTT,TOR,F,26,0.19793683094714942
20252026,172266,2026-03-03,17192.0,Stephen Halliday,OTT,EDM,F,27,0.19752190184208435
20252026,171951,2026-01-03,17224.0,Matthew Knies,TOR,NYI,F,60,0.2131081101809175
20252026,171972,2026-01-06,17224.0,Matthew Knies,TOR,FLA,F,60,0.21051195955225152
20252026,171986,2026-01-08,17224.0,Matthew Knies,TOR,PHI,F,60,0.20956364096724397
20252026,172002,2026-01-10,17224.0,Matthew Knies,TOR,VAN,F,60,0.21006991996299157
20252026,172033,2026-01-13,17224.0,Matthew Knies,TOR,UTA,F,60,0.21022357464971247
20252026,172048,2026-01-15,17224.0,Matthew Knies,TOR,VGK,F,60,0.20817962395533168
20252026,172062,2026-01-17,17224.0,Matthew Knies,TOR,WPG,F,60,0.20671020690640457
20252026,172088,2026-01-21,17224.0,Matthew Knies,TOR,DET,F,60,0.208198077819481
20252026,172102,2026-01-23,17224.0,Matthew Knies,TOR,VGK,F,60,0.20837102596163973
20252026,172119,2026-01-25,17224.0,Matthew Knies,TOR,COL,F,60,0.20881337198593547
20252026,172131,2026-01-27,17224.0,Matthew Knies,TOR,BUF,F,60,0.20868385108357546
20252026,172169,2026-01-31,17224.0,Matthew Knies,TOR,VAN,F,60,0.2123839048607957
20252026,172185,2026-02-02,17224.0,Matthew Knies,TOR,CGY,F,60,0.21098590635619363
20252026,172191,2026-02-03,17224.0,Matthew Knies,TOR,EDM,F,60,0.20814024748092605
20252026,172254,2026-03-02,17224.0,Matthew Knies,TOR,PHI,F,60,0.2064561390910324
20252026,172271,2026-03-04,17224.0,Matthew Knies,TOR,NJD,F,60,0.21129596232697626
20252026,172275,2026-03-05,17224.0,Matthew Knies,TOR,NYR,F,60,0.21001785330709918
20252026,172294,2026-03-07,17224.0,Matthew Knies,TOR,TBL,F,60,0.2106734684913089
20252026,172347,2026-03-14,17224.0,Matthew Knies,TOR,BUF,F,60,0.2136637392577094
20252026,172360,2026-03-15,17224.0,Matthew Knies,TOR,MIN,F,60,0.21072272974431852
20252026,172368,2026-03-17,17224.0,Matthew Knies,TOR,NYI,F,60,0.20930611549859784
20252026,172420,2026-03-24,17224.0,Matthew Knies,TOR,BOS,F,60,0.21176250216087603
20252026,172476,2026-03-30,17224.0,Matthew Knies,TOR,ANA,F,60,0.20838257081808273
20252026,172502,2026-04-02,17224.0,Matthew Knies,TOR,SJS,F,60,0.2132397477230279
20252026,172545,2026-04-08,17224.0,Matthew Knies,TOR,WSH,F,60,0.21592109227133913
20252026,172552,2026-04-09,17224.0,Matthew Knies,TOR,NYI,F,60,0.21631113722685955
20252026,172570,2026-04-11,17224.0,Matthew Knies,TOR,FLA,F,60,0.2155754522518445
20252026,171939,2026-01-01,17229.0,Declan Carlile,TBL,LAK,D,21,0.12996899813454743
20252026,171949,2026-01-03,17229.0,Declan Carlile,TBL,SJS,D,22,0.12761600275968746
20252026,171968,2026-01-06,17229.0,Declan Carlile,TBL,COL,D,23,0.12631958986950007
20252026,172051,2026-01-16,17229.0,Declan Carlile,TBL,STL,D,27,0.11736664329694071
20252026,172067,2026-01-18,17229.0,Declan Carlile,TBL,DAL,D,28,0.11606951288581938
20252026,172081,2026-01-20,17229.0,Declan Carlile,TBL,SJS,D,29,0.11415266549145742
20252026,172103,2026-01-23,17229.0,Declan Carlile,TBL,CHI,D,30,0.11223070707222245
20252026,172114,2026-01-24,17229.0,Declan Carlile,TBL,CBJ,D,31,0.11006869540468056
20252026,172125,2026-01-26,17229.0,Declan Carlile,TBL,UTA,D,32,0.10701040891248559
20252026,172173,2026-02-01,17229.0,Declan Carlile,TBL,BOS,D,34,0.10367732415012723
20252026,172186,2026-02-03,17229.0,Declan Carlile,TBL,BUF,D,35,0.10120538327715062
20252026,172280,2026-03-05,17229.0,Declan Carlile,TBL,WPG,D,38,0.0939394436529011
20252026,172548,2026-04-09,17229.0,Declan Carlile,TBL,MTL,D,41,0.08894641852348119
20252026,172561,2026-04-11,17229.0,Declan Carlile,TBL,BOS,D,42,0.08596420346281881
20252026,171939,2026-01-01,17238.0,Dominic James,TBL,LAK,F,24,0.19248223533577902
20252026,171949,2026-01-03,17238.0,Dominic James,TBL,SJS,F,25,0.18986540889257203
20252026,171968,2026-01-06,17238.0,Dominic James,TBL,COL,F,26,0.18899770814354025
20252026,172051,2026-01-16,17238.0,Dominic James,TBL,STL,F,30,0.1794875965808604
20252026,172067,2026-01-18,17238.0,Dominic James,TBL,DAL,F,31,0.176253810682923
20252026,172081,2026-01-20,17238.0,Dominic James,TBL,SJS,F,32,0.17603201755596465
20252026,172103,2026-01-23,17238.0,Dominic James,TBL,CHI,F,33,0.1760798180190425
20252026,172114,2026-01-24,17238.0,Dominic James,TBL,CBJ,F,34,0.17448696628938892
20252026,172125,2026-01-26,17238.0,Dominic James,TBL,UTA,F,35,0.17344330958733783
20252026,172173,2026-02-01,17238.0,Dominic James,TBL,BOS,F,37,0.17282936609656566
20252026,172186,2026-02-03,17238.0,Dominic James,TBL,BUF,F,38,0.17047079553903619
20252026,172241,2026-02-28,17238.0,Dominic James,TBL,BUF,F,42,0.16539376993758137
20252026,172054,2026-01-17,17284.0,Mike Kesselring,BUF,MIN,D,60,0.06946446179277518
20252026,172095,2026-01-22,17284.0,Mike Kesselring,BUF,MTL,D,60,0.06825633105376279
20252026,172110,2026-01-24,17284.0,Mike Kesselring,BUF,NYI,D,60,0.06762651384808417
20252026,172131,2026-01-27,17284.0,Mike Kesselring,BUF,TOR,D,60,0.06481040439871062
20252026,172165,2026-01-31,17284.0,Mike Kesselring,BUF,MTL,D,60,0.061354717686094816
20252026,172176,2026-02-02,17284.0,Mike Kesselring,BUF,FLA,D,60,0.05990184942995237
20252026,172230,2026-02-27,17284.0,Mike Kesselring,BUF,FLA,D,60,0.051637401453329776
20252026,172241,2026-02-28,17284.0,Mike Kesselring,BUF,TBL,D,60,0.04934597070535972
20252026,172260,2026-03-03,17284.0,Mike Kesselring,BUF,VGK,D,60,0.047698724377699106
20252026,172277,2026-03-05,17284.0,Mike Kesselring,BUF,PIT,D,60,0.04757889034889537
20252026,172292,2026-03-07,17284.0,Mike Kesselring,BUF,NSH,D,60,0.04586869069915402
20252026,172544,2026-04-08,17284.0,Mike Kesselring,BUF,NYR,D,60,0.04055958329389772
20252026,171936,2026-01-01,17323.0,Alexandre Texier,MTL,CAR,F,56,0.15336912680854747
20252026,171948,2026-01-03,17323.0,Alexandre Texier,MTL,STL,F,57,0.15109591579099718
20252026,171957,2026-01-04,17323.0,Alexandre Texier,MTL,DAL,F,58,0.1493854710932946
20252026,171978,2026-01-07,17323.0,Alexandre Texier,MTL,CGY,F,59,0.14889166344207827
20252026,171983,2026-01-08,17323.0,Alexandre Texier,MTL,FLA,F,60,0.14964352299501274
20252026,172027,2026-01-13,17323.0,Alexandre Texier,MTL,WSH,F,60,0.1620322539130324
20252026,172040,2026-01-15,17323.0,Alexandre Texier,MTL,BUF,F,60,0.16324094929708285
20252026,172058,2026-01-17,17323.0,Alexandre Texier,MTL,OTT,F,60,0.15930921249831714
20252026,172112,2026-01-24,17323.0,Alexandre Texier,MTL,BOS,F,60,0.15654221417907327
20252026,172348,2026-03-14,17323.0,Alexandre Texier,MTL,SJS,F,60,0.1588111153510365
20252026,172359,2026-03-15,17323.0,Alexandre Texier,MTL,ANA,F,60,0.16024901028508923
20252026,172369,2026-03-17,17323.0,Alexandre Texier,MTL,BOS,F,60,0.16220217766915285
20252026,172421,2026-03-24,17323.0,Alexandre Texier,MTL,CAR,F,60,0.1656344755070812
20252026,172548,2026-04-09,17323.0,Alexandre Texier,MTL,TBL,F,60,0.1631843984680284
20252026,172571,2026-04-11,17323.0,Alexandre Texier,MTL,CBJ,F,60,0.16373537750310432
